
id,conversation_id,pet_id
112131,74736,5075
112132,74736,5076
112133,74737,5073
112134,74738,5069
112135,74738,5070
112136,74739,5067
112137,74739,5068
112138,74740,5067
112139,74740,5068
112140,74741,5067
112141,74741,5068
112142,74742,5067
112143,74742,5068
112144,74743,5067
112145,74743,5068
112146,74744,5067
112147,74744,5068
112148,74745,5066
112149,74746,5066
112150,74747,5066
112151,74748,5064
112152,74748,5065
112153,74748,5063
112154,74749,5064
112155,74749,5065
112156,74749,5063
112157,74750,5061
112158,74750,5062
112159,74751,5061
112160,74751,5062
112161,74752,5060
112162,74753,5059
112163,74754,5059
112164,74755,5057
112165,74755,5058
112166,74756,5055
112167,74757,5054
112168,74758,5054
112169,74759,5051
112170,74759,5052
112171,74759,5053
112172,74760,5051
112173,74760,5052
112174,74760,5053
112175,74761,5049
112176,74761,5050
112177,74762,5048
112178,74763,5046
112179,74763,5047
112180,74764,5044
112181,74765,5044
112182,74766,5040
112183,74766,5041
112184,74766,5042
112185,74767,5040
112186,74767,5041
112187,74767,5042
112188,74768,5039
112189,74769,5039
112190,74770,5039
112191,74771,5039
112192,74772,5039
112193,74773,5039
112194,74774,5039
112195,74775,5039
112196,74776,5037
112197,74776,5038
112198,74777,5034
112199,74778,5033
112200,74779,5033
112201,74780,5032
112202,74780,5031
112203,74781,5032
112204,74781,5031
112205,74782,5032
112206,74782,5031
112207,74783,5032
112208,74783,5031
112209,74784,5028
112210,74784,5029
112211,74784,5030
112212,74785,5027
112213,74786,5026
112214,74787,5024
112215,74787,5025
112216,74787,5023
112217,74788,5024
112218,74788,5025
112219,74788,5023
112220,74789,5024
112221,74789,5025
112222,74789,5023
112223,74790,5024
112224,74790,5025
112225,74790,5023
112226,74791,5024
112227,74791,5025
112228,74791,5023
112229,74792,5022
112230,74793,5020
112231,74793,5021
112232,74794,5019
112233,74795,5019
112234,74796,5018
112235,74797,5017
112236,74798,5016
112237,74798,5015
112238,74799,5012
112239,74799,5013
112240,74799,5014
112241,74800,5011
112242,74801,5010
112243,74802,5009
112244,74803,5008
112245,74804,5008
112246,74805,5006
112247,74805,5007
112248,74806,5004
112249,74806,5005
112250,74807,5002
112251,74808,5002
112252,74809,5002
112253,74810,5001
112254,74811,5001
112255,74812,5000
112256,74813,4998
112257,74813,4999
112258,74814,4998
112259,74814,4999
112260,74815,4998
112261,74815,4999
112262,74816,4997
112263,74817,4995
112264,74817,4996
112265,74818,4995
112266,74818,4996
112267,74819,4995
112268,74819,4996
112269,74820,4994
112270,74821,4992
112271,74821,4993
112272,74822,4992
112273,74822,4993
112274,74823,4992
112275,74823,4993
112276,74824,4990
112277,74824,4991
112278,74825,4990
112279,74825,4991
112280,74826,4990
112281,74826,4991
112282,74827,4990
112283,74827,4991
112284,74828,4989
112285,74829,4989
112286,74830,4988
112287,74831,4988
112288,74832,4988
112289,74833,4988
112290,74834,4988
112291,74835,4988
112292,74836,4988
112293,74837,4988
112294,74838,4987
112295,74839,4987
112296,74840,4987
112297,74841,4987
112298,74842,4985
112299,74842,4986
112300,74843,4984
112301,74843,4983
112302,74844,4980
112303,74844,4981
112304,74844,4982
112305,74845,4980
112306,74845,4981
112307,74845,4982
112308,74846,4980
112309,74846,4981
112310,74846,4982
112311,74847,4980
112312,74847,4981
112313,74847,4982
112314,74848,4980
112315,74848,4981
112316,74848,4982
112317,74849,4978
112318,74849,4979
112319,74850,4978
112320,74850,4979
112321,74851,4978
112322,74851,4979
112323,74852,4977
112324,74853,4977
112325,74854,4977
112326,74855,4976
112327,74855,4975
112328,74856,4974
112329,74857,4973
112330,74858,4973
112331,74859,4968
112332,74859,4969
112333,74859,4967
112334,74860,4966
112335,74861,4966
112336,74862,4966
112337,74863,4964
112338,74863,4965
112339,74864,4963
112340,74865,4961
112341,74865,4962
112342,74866,4961
112343,74866,4962
112344,74867,4961
112345,74867,4962
112346,74868,4960
112347,74869,4959
112348,74870,4958
112349,74871,4957
112350,74872,4956
112351,74873,4956
112352,74874,4956
112353,74875,4956
112354,74876,4955
112355,74877,4955
112356,74878,4951
112357,74879,4949
112358,74879,4950
112359,74880,4948
112360,74881,4947
112361,74882,4947
112362,74883,4947
112363,74884,4946
112364,74885,4946
112365,74886,4945
112366,74887,4944
112367,74888,4944
112368,74889,4943
112369,74890,4943
112370,74891,4942
112371,74892,4941
112372,74893,4941
112373,74894,4940
112374,74895,4939
112375,74896,4939
112376,74897,4939
112377,74898,4939
112378,74899,4939
112379,74900,4936
112380,74901,4936
112381,74902,4936
112382,74903,4936
112383,74904,4935
112384,74905,4934
112385,74906,4934
112386,74907,4934
112387,74908,4934
112388,74909,4934
112389,74910,4934
112390,74911,4933
112391,74912,4931
112392,74912,4932
112393,74913,4929
112394,74913,4930
112395,74914,4926
112396,74914,4927
112397,74915,4925
112398,74916,4925
112399,74917,4924
112400,74918,4922
112401,74918,4923
112402,74919,4922
112403,74919,4923
112404,74920,4921
112405,74921,4920
112406,74922,4920
112407,74923,4919
112408,74924,4919
112409,74925,4919
112410,74926,4917
112411,74926,4918
112412,74927,4916
112413,74928,4915
112414,74929,4915
112415,74930,4914
112416,74931,4913
112417,74932,4908
112418,74932,4909
112419,74933,4908
112420,74933,4909
112421,74934,4908
112422,74934,4909
112423,74935,4907
112424,74936,4907
112425,74937,4904
112426,74937,4905
112427,74938,4904
112428,74938,4905
112429,74939,4904
112430,74939,4905
112431,74940,4904
112432,74940,4905
112433,74941,4903
112434,74942,4903
112435,74943,4900
112436,74944,4900
112437,74945,4899
112438,74946,4898
112439,74947,4898
112440,74948,4898
112441,74949,4897
112442,74950,4897
112443,74951,4897
112444,74952,4896
112445,74953,4894
112446,74954,4893
112447,74955,4890
112448,74955,4891
112449,74955,4892
112450,74956,4889
112451,74957,4888
112452,74958,4888
112453,74959,4887
112454,74960,4886
112455,74961,4886
112456,74962,4885
112457,74963,4885
112458,74964,4883
112459,74964,4884
112460,74965,4883
112461,74965,4884
112462,74966,4880
112463,74966,4878
112464,74966,4879
112465,74967,4880
112466,74967,4878
112467,74967,4879
112468,74968,4876
112469,74968,4877
112470,74969,4875
112471,74970,4875
112472,74971,4874
112473,74972,4874
112474,74973,4872
112475,74974,4869
112476,74975,4869
112477,74976,4869
112478,74977,4869
112479,74978,4867
112480,74978,4868
112481,74979,4867
112482,74979,4868
112483,74980,4867
112484,74980,4868
112485,74981,4867
112486,74981,4868
112487,74982,4867
112488,74982,4868
112489,74983,4864
112490,74983,4865
112491,74983,4866
112492,74984,4863
112493,74985,4863
112494,74986,4863
112495,74987,4863
112496,74988,4862
112497,74989,4862
112498,74990,4860
112499,74990,4861
112500,74991,4860
112501,74991,4861
112502,74992,4859
112503,74993,4859
112504,74994,4857
112505,74995,4856
112506,74996,4855
112507,74997,4854
112508,74998,4854
112509,74999,4854
112510,75000,4854
112511,75001,4853
112512,75002,4853
112513,75003,4850
112514,75003,4851
112515,75004,4848
112516,75004,4849
112517,75005,4847
112518,75006,4845
112519,75006,4846
112520,75007,4845
112521,75007,4846
112522,75008,4845
112523,75008,4846
112524,75009,4844
112525,75010,4844
112526,75011,4842
112527,75011,4843
112528,75012,4842
112529,75012,4843
112530,75013,4842
112531,75013,4843
112532,75014,4842
112533,75014,4843
112534,75015,4840
112535,75015,4841
112536,75015,4839
112537,75016,4840
112538,75016,4841
112539,75016,4839
112540,75017,4836
112541,75018,4835
112542,75019,4835
112543,75020,4832
112544,75021,4829
112545,75021,4830
112546,75021,4831
112547,75022,4829
112548,75022,4830
112549,75022,4831
112550,75023,4829
112551,75023,4830
112552,75023,4831
112553,75024,4827
112554,75024,4828
112555,75025,4826
112556,75026,4826
112557,75027,4826
112558,75028,4826
112559,75029,4826
112560,75030,4826
112561,75031,4825
112562,75032,4824
112563,75032,4822
112564,75032,4823
112565,75033,4824
112566,75033,4822
112567,75033,4823
112568,75034,4824
112569,75034,4822
112570,75034,4823
112571,75035,4824
112572,75035,4822
112573,75035,4823
112574,75036,4821
112575,75037,4821
112576,75038,4821
112577,75039,4819
112578,75039,4820
112579,75040,4819
112580,75040,4820
112581,75041,4819
112582,75041,4820
112583,75042,4816
112584,75042,4817
112585,75042,4818
112586,75043,4815
112587,75044,4815
112588,75045,4815
112589,75046,4814
112590,75047,4814
112591,75048,4814
112592,75049,4814
112593,75050,4813
112594,75051,4809
112595,75052,4806
112596,75053,4806
112597,75054,4805
112598,75055,4805
112599,75056,4804
112600,75057,4804
112601,75058,4804
112602,75059,4802
112603,75059,4803
112604,75060,4802
112605,75060,4803
112606,75061,4799
112607,75062,4799
112608,75063,4798
112609,75064,4798
112610,75065,4798
112611,75066,4797
112612,75067,4795
112613,75067,4796
112614,75068,4795
112615,75068,4796
112616,75069,4795
112617,75069,4796
112618,75070,4795
112619,75070,4796
112620,75071,4794
112621,75072,4792
112622,75072,4793
112623,75073,4792
112624,75073,4793
112625,75074,4792
112626,75074,4793
112627,75075,4792
112628,75075,4793
112629,75076,4792
112630,75076,4793
112631,75077,4792
112632,75077,4793
112633,75078,4791
112634,75079,4791
112635,75080,4791
112636,75081,4791
112637,75082,4789
112638,75082,4790
112639,75083,4788
112640,75084,4788
112641,75085,4788
112642,75086,4787
112643,75087,4785
112644,75087,4786
112645,75088,4784
112646,75089,4784
112647,75090,4784
112648,75091,4784
112649,75092,4784
112650,75093,4783
112651,75094,4783
112652,75095,4781
112653,75095,4782
112654,75096,4781
112655,75096,4782
112656,75097,4781
112657,75097,4782
112658,75098,4778
112659,75099,4778
112660,75100,4776
112661,75100,4777
112662,75101,4775
112663,75102,4775
112664,75103,4775
112665,75104,4775
112666,75105,4772
112667,75105,4773
112668,75105,4774
112669,75106,4772
112670,75106,4773
112671,75106,4774
112672,75107,4772
112673,75107,4773
112674,75107,4774
112675,75108,4772
112676,75108,4773
112677,75108,4774
112678,75109,4770
112679,75110,4770
112680,75111,4770
112681,75112,4770
112682,75113,4769
112683,75114,4769
112684,75115,4769
112685,75116,4769
112686,75117,4769
112687,75118,4769
112688,75119,4769
112689,75120,4768
112690,75120,4766
112691,75120,4767
112692,75121,4765
112693,75122,4765
112694,75123,4765
112695,75124,4765
112696,75125,4765
112697,75126,4765
112698,75127,4763
112699,75127,4764
112700,75128,4763
112701,75128,4764
112702,75129,4763
112703,75129,4764
112704,75130,4763
112705,75130,4764
112706,75131,4762
112707,75132,4761
112708,75133,4760
112709,75133,4759
112710,75134,4754
112711,75135,4752
112712,75135,4753
112713,75136,4751
112714,75137,4749
112715,75137,4750
112716,75138,4748
112717,75139,4745
112718,75139,4746
112719,75139,4747
112720,75140,4744
112721,75140,4743
112722,75141,4744
112723,75141,4743
112724,75142,4744
112725,75142,4743
112726,75143,4741
112727,75143,4742
112728,75144,4741
112729,75144,4742
112730,75145,4741
112731,75145,4742
112732,75146,4741
112733,75146,4742
112734,75147,4740
112735,75148,4738
112736,75148,4739
112737,75149,4737
112738,75150,4736
112739,75151,4736
112740,75152,4736
112741,75153,4734
112742,75153,4735
112743,75154,4732
112744,75154,4733
112745,75155,4732
112746,75155,4733
112747,75156,4730
112748,75157,4730
112749,75158,4730
112750,75159,4729
112751,75160,4723
112752,75160,4724
112753,75161,4722
112754,75162,4722
112755,75163,4722
112756,75164,4722
112757,75165,4720
112758,75165,4721
112759,75166,4719
112760,75167,4719
112761,75168,4719
112762,75169,4718
112763,75170,4716
112764,75170,4717
112765,75171,4716
112766,75171,4717
112767,75172,4716
112768,75172,4717
112769,75173,4715
112770,75174,4715
112771,75175,4715
112772,75176,4712
112773,75177,4712
112774,75178,4712
112775,75179,4712
112776,75180,4712
112777,75181,4709
112778,75181,4710
112779,75181,4711
112780,75182,4709
112781,75182,4710
112782,75182,4711
112783,75183,4704
112784,75183,4705
112785,75183,4706
112786,75184,4704
112787,75184,4705
112788,75184,4706
112789,75185,4702
112790,75185,4703
112791,75186,4701
112792,75187,4700
112793,75188,4697
112794,75188,4698
112795,75188,4699
112796,75189,4697
112797,75189,4698
112798,75189,4699
112799,75190,4697
112800,75190,4698
112801,75190,4699
112802,75191,4697
112803,75191,4698
112804,75191,4699
112805,75192,4696
112806,75193,4696
112807,75194,4696
112808,75195,4693
112809,75195,4694
112810,75195,4695
112811,75196,4693
112812,75196,4694
112813,75196,4695
112814,75197,4691
112815,75197,4692
112816,75198,4691
112817,75198,4692
112818,75199,4690
112819,75200,4690
112820,75201,4688
112821,75202,4688
112822,75203,4688
112823,75204,4686
112824,75204,4687
112825,75205,4685
112826,75206,4685
112827,75207,4685
112828,75208,4684
112829,75209,4684
112830,75210,4684
112831,75211,4684
112832,75212,4683
112833,75213,4681
112834,75213,4682
112835,75214,4681
112836,75214,4682
112837,75215,4681
112838,75215,4682
112839,75216,4681
112840,75216,4682
112841,75217,4680
112842,75218,4680
112843,75219,4679
112844,75220,4679
112845,75221,4679
112846,75222,4676
112847,75222,4677
112848,75223,4676
112849,75223,4677
112850,75224,4675
112851,75225,4673
112852,75225,4674
112853,75226,4672
112854,75227,4672
112855,75228,4670
112856,75228,4671
112857,75229,4669
112858,75230,4669
112859,75231,4668
112860,75232,4668
112861,75233,4665
112862,75233,4666
112863,75234,4664
112864,75234,4663
112865,75235,4664
112866,75235,4663
112867,75236,4661
112868,75236,4662
112869,75237,4661
112870,75237,4662
112871,75238,4659
112872,75238,4660
112873,75239,4659
112874,75239,4660
112875,75240,4657
112876,75241,4657
112877,75242,4657
112878,75243,4653
112879,75243,4654
112880,75244,4651
112881,75245,4648
112882,75246,4647
112883,75247,4647
112884,75248,4647
112885,75249,4646
112886,75250,4646
112887,75251,4644
112888,75251,4645
112889,75252,4643
112890,75253,4643
112891,75254,4643
112892,75255,4640
112893,75256,4638
112894,75256,4639
112895,75257,4638
112896,75257,4639
112897,75258,4637
112898,75259,4637
112899,75260,4637
112900,75261,4637
112901,75262,4636
112902,75263,4634
112903,75263,4635
112904,75264,4634
112905,75264,4635
112906,75265,4633
112907,75266,4633
112908,75267,4633
112909,75268,4632
112910,75269,4631
112911,75270,4631
112912,75271,4631
112913,75272,4631
112914,75273,4630
112915,75274,4627
112916,75274,4628
112917,75274,4629
112918,75275,4627
112919,75275,4628
112920,75275,4629
112921,75276,4624
112922,75276,4623
112923,75277,4624
112924,75277,4623
112925,75278,4620
112926,75279,4618
112927,75279,4619
112928,75280,4618
112929,75280,4619
112930,75281,4618
112931,75281,4619
112932,75282,4614
112933,75282,4615
112934,75283,4614
112935,75283,4615
112936,75284,4611
112937,75285,4611
112938,75286,4608
112939,75286,4609
112940,75286,4610
112941,75287,4606
112942,75287,4607
112943,75288,4606
112944,75288,4607
112945,75289,4606
112946,75289,4607
112947,75290,4606
112948,75290,4607
112949,75291,4606
112950,75291,4607
112951,75292,4605
112952,75293,4603
112953,75293,4604
112954,75294,4603
112955,75294,4604
112956,75295,4603
112957,75295,4604
112958,75296,4603
112959,75296,4604
112960,75297,4603
112961,75297,4604
112962,75298,4602
112963,75299,4597
112964,75299,4598
112965,75299,4599
112966,75300,4595
112967,75300,4596
112968,75301,4595
112969,75301,4596
112970,75302,4595
112971,75302,4596
112972,75303,4593
112973,75303,4594
112974,75304,4593
112975,75304,4594
112976,75305,4593
112977,75305,4594
112978,75306,4592
112979,75307,4592
112980,75308,4592
112981,75309,4592
112982,75310,4592
112983,75311,4591
112984,75312,4590
112985,75313,4590
112986,75314,4589
112987,75315,4589
112988,75316,4589
112989,75317,4589
112990,75318,4587
112991,75318,4588
112992,75319,4585
112993,75319,4586
112994,75320,4585
112995,75320,4586
112996,75321,4584
112997,75322,4584
112998,75323,4581
112999,75323,4582
113000,75323,4583
113001,75324,4581
113002,75324,4582
113003,75324,4583
113004,75325,4581
113005,75325,4582
113006,75325,4583
113007,75326,4580
113008,75327,4580
113009,75328,4579
113010,75329,4577
113011,75329,4578
113012,75330,4574
113013,75330,4575
113014,75331,4574
113015,75331,4575
113016,75332,4574
113017,75332,4575
113018,75333,4572
113019,75333,4573
113020,75334,4572
113021,75334,4573
113022,75335,4571
113023,75336,4570
113024,75337,4570
113025,75338,4570
113026,75339,4570
113027,75340,4570
113028,75341,4568
113029,75341,4569
113030,75341,4567
113031,75342,4568
113032,75342,4569
113033,75342,4567
113034,75343,4568
113035,75343,4569
113036,75343,4567
113037,75344,4566
113038,75345,4566
113039,75346,4564
113040,75346,4565
113041,75347,4563
113042,75348,4563
113043,75349,4563
113044,75350,4563
113045,75351,4560
113046,75351,4561
113047,75351,4562
113048,75352,4560
113049,75352,4561
113050,75352,4562
113051,75353,4560
113052,75353,4561
113053,75353,4562
113054,75354,4558
113055,75354,4559
113056,75355,4556
113057,75355,4557
113058,75356,4556
113059,75356,4557
113060,75357,4555
113061,75358,4555
113062,75359,4555
113063,75360,4555
113064,75361,4555
113065,75362,4554
113066,75363,4554
113067,75364,4552
113068,75364,4553
113069,75365,4550
113070,75366,4549
113071,75367,4546
113072,75367,4547
113073,75367,4548
113074,75368,4546
113075,75368,4547
113076,75368,4548
113077,75369,4546
113078,75369,4547
113079,75369,4548
113080,75370,4545
113081,75371,4544
113082,75372,4543
113083,75373,4543
113084,75374,4542
113085,75375,4541
113086,75376,4541
113087,75377,4540
113088,75378,4538
113089,75378,4539
113090,75379,4538
113091,75379,4539
113092,75380,4537
113093,75381,4537
113094,75382,4536
113095,75383,4536
113096,75384,4534
113097,75385,4533
113098,75386,4532
113099,75387,4531
113100,75388,4530
113101,75389,4530
113102,75390,4530
113103,75391,4530
113104,75392,4529
113105,75393,4528
113106,75393,4527
113107,75394,4526
113108,75395,4526
113109,75396,4523
113110,75397,4520
113111,75398,4520
113112,75399,4520
113113,75400,4517
113114,75400,4518
113115,75400,4519
113116,75401,4517
113117,75401,4518
113118,75401,4519
113119,75402,4517
113120,75402,4518
113121,75402,4519
113122,75403,4516
113123,75404,4514
113124,75404,4515
113125,75405,4513
113126,75406,4513
113127,75407,4513
113128,75408,4512
113129,75409,4512
113130,75410,4509
113131,75410,4510
113132,75410,4511
113133,75411,4508
113134,75412,4506
113135,75412,4507
113136,75413,4506
113137,75413,4507
113138,75414,4506
113139,75414,4507
113140,75415,4504
113141,75415,4505
113142,75416,4501
113143,75416,4502
113144,75416,4503
113145,75417,4499
113146,75417,4500
113147,75418,4499
113148,75418,4500
113149,75419,4498
113150,75420,4497
113151,75421,4496
113152,75422,4496
113153,75423,4496
113154,75424,4493
113155,75424,4494
113156,75424,4495
113157,75425,4490
113158,75425,4491
113159,75425,4492
113160,75426,4488
113161,75426,4489
113162,75426,4487
113163,75427,4488
113164,75427,4489
113165,75427,4487
113166,75428,4488
113167,75428,4489
113168,75428,4487
113169,75429,4486
113170,75430,4486
113171,75431,4486
113172,75432,4484
113173,75432,4485
113174,75433,4480
113175,75434,4480
113176,75435,4479
113177,75436,4479
113178,75437,4476
113179,75437,4477
113180,75437,4478
113181,75438,4476
113182,75438,4477
113183,75438,4478
113184,75439,4476
113185,75439,4477
113186,75439,4478
113187,75440,4476
113188,75440,4477
113189,75440,4478
113190,75441,4474
113191,75441,4475
113192,75442,4473
113193,75443,4473
113194,75444,4473
113195,75445,4472
113196,75445,4470
113197,75445,4471
113198,75446,4472
113199,75446,4470
113200,75446,4471
113201,75447,4468
113202,75447,4469
113203,75448,4464
113204,75448,4465
113205,75449,4462
113206,75449,4463
113207,75450,4461
113208,75451,4460
113209,75452,4460
113210,75453,4459
113211,75454,4458
113212,75455,4457
113213,75456,4455
113214,75457,4453
113215,75457,4454
113216,75458,4452
113217,75459,4448
113218,75459,4446
113219,75459,4447
113220,75460,4444
113221,75460,4445
113222,75461,4444
113223,75461,4445
113224,75462,4442
113225,75462,4443
113226,75463,4440
113227,75463,4441
113228,75464,4440
113229,75464,4441
113230,75465,4440
113231,75465,4441
113232,75466,4440
113233,75466,4441
113234,75467,4438
113235,75467,4439
113236,75468,4438
113237,75468,4439
113238,75469,4436
113239,75469,4437
113240,75470,4435
113241,75471,4435
113242,75472,4434
113243,75473,4434
113244,75474,4434
113245,75475,4433
113246,75476,4432
113247,75476,4430
113248,75476,4431
113249,75477,4428
113250,75477,4429
113251,75478,4427
113252,75479,4427
113253,75480,4424
113254,75480,4425
113255,75480,4426
113256,75481,4423
113257,75482,4420
113258,75483,4420
113259,75484,4420
113260,75485,4419
113261,75486,4417
113262,75487,4416
113263,75488,4415
113264,75489,4414
113265,75490,4411
113266,75490,4412
113267,75490,4413
113268,75491,4410
113269,75492,4410
113270,75493,4409
113271,75494,4408
113272,75494,4407
113273,75495,4404
113274,75496,4403
113275,75497,4402
113276,75498,4400
113277,75499,4400
113278,75500,4398
113279,75500,4399
113280,75501,4396
113281,75501,4397
113282,75502,4396
113283,75502,4397
113284,75503,4393
113285,75503,4394
113286,75503,4395
113287,75504,4393
113288,75504,4394
113289,75504,4395
113290,75505,4393
113291,75505,4394
113292,75505,4395
113293,75506,4392
113294,75507,4392
113295,75508,4389
113296,75508,4390
113297,75509,4387
113298,75509,4388
113299,75510,4386
113300,75511,4386
113301,75512,4386
113302,75513,4385
113303,75514,4384
113304,75514,4383
113305,75515,4384
113306,75515,4383
113307,75516,4380
113308,75516,4381
113309,75516,4382
113310,75517,4378
113311,75517,4379
113312,75518,4377
113313,75519,4376
113314,75519,4375
113315,75520,4374
113316,75521,4373
113317,75522,4373
113318,75523,4371
113319,75523,4372
113320,75524,4369
113321,75524,4370
113322,75525,4369
113323,75525,4370
113324,75526,4369
113325,75526,4370
113326,75527,4369
113327,75527,4370
113328,75528,4369
113329,75528,4370
113330,75529,4365
113331,75530,4365
113332,75531,4365
113333,75532,4362
113334,75532,4363
113335,75532,4364
113336,75533,4362
113337,75533,4363
113338,75533,4364
113339,75534,4361
113340,75535,4361
113341,75536,4361
113342,75537,4361
113343,75538,4360
113344,75538,4359
113345,75539,4358
113346,75540,4357
113347,75541,4357
113348,75542,4357
113349,75543,4353
113350,75543,4354
113351,75544,4353
113352,75544,4354
113353,75545,4353
113354,75545,4354
113355,75546,4353
113356,75546,4354
113357,75547,4352
113358,75547,4350
113359,75547,4351
113360,75548,4352
113361,75548,4350
113362,75548,4351
113363,75549,4349
113364,75550,4347
113365,75550,4348
113366,75551,4346
113367,75552,4345
113368,75553,4344
113369,75553,4343
113370,75554,4344
113371,75554,4343
113372,75555,4341
113373,75555,4342
113374,75556,4340
113375,75557,4339
113376,75558,4337
113377,75558,4338
113378,75559,4337
113379,75559,4338
113380,75560,4336
113381,75560,4335
113382,75561,4336
113383,75561,4335
113384,75562,4336
113385,75562,4335
113386,75563,4334
113387,75564,4334
113388,75565,4333
113389,75566,4333
113390,75567,4333
113391,75568,4333
113392,75569,4333
113393,75570,4333
113394,75571,4332
113395,75572,4330
113396,75572,4331
113397,75573,4330
113398,75573,4331
113399,75574,4328
113400,75574,4329
113401,75575,4328
113402,75575,4329
113403,75576,4326
113404,75576,4327
113405,75577,4326
113406,75577,4327
113407,75578,4326
113408,75578,4327
113409,75579,4326
113410,75579,4327
113411,75580,4322
113412,75580,4323
113413,75580,4324
113414,75581,4320
113415,75581,4321
113416,75582,4320
113417,75582,4321
113418,75583,4320
113419,75583,4321
113420,75584,4320
113421,75584,4321
113422,75585,4320
113423,75585,4321
113424,75586,4320
113425,75586,4321
113426,75587,4319
113427,75588,4319
113428,75589,4319
113429,75590,4318
113430,75591,4315
113431,75591,4316
113432,75591,4317
113433,75592,4315
113434,75592,4316
113435,75592,4317
113436,75593,4315
113437,75593,4316
113438,75593,4317
113439,75594,4314
113440,75595,4314
113441,75596,4313
113442,75597,4313
113443,75598,4312
113444,75599,4310
113445,75600,4310
113446,75601,4308
113447,75601,4309
113448,75602,4304
113449,75603,4304
113450,75604,4304
113451,75605,4304
113452,75606,4303
113453,75607,4302
113454,75608,4302
113455,75609,4301
113456,75610,4300
113457,75611,4300
113458,75612,4299
113459,75613,4298
113460,75614,4298
113461,75615,4298
113462,75616,4296
113463,75616,4294
113464,75616,4295
113465,75617,4291
113466,75618,4291
113467,75619,4291
113468,75620,4290
113469,75621,4288
113470,75621,4289
113471,75622,4288
113472,75622,4289
113473,75623,4288
113474,75623,4289
113475,75624,4279
113476,75625,4274
113477,75626,4274
113478,75627,4274
113479,75628,4274
113480,75629,4272
113481,75629,4270
113482,75629,4271
113483,75630,4272
113484,75630,4270
113485,75630,4271
113486,75631,4269
113487,75632,4268
113488,75633,4268
113489,75634,4268
113490,75635,4267
113491,75636,4267
113492,75637,4266
113493,75638,4266
113494,75639,4265
113495,75640,4264
113496,75641,4262
113497,75642,4258
113498,75642,4259
113499,75643,4256
113500,75643,4257
113501,75643,4255
113502,75644,4256
113503,75644,4257
113504,75644,4255
113505,75645,4253
113506,75645,4254
113507,75646,4253
113508,75646,4254
113509,75647,4253
113510,75647,4254
113511,75648,4252
113512,75649,4252
113513,75650,4251
113514,75651,4248
113515,75651,4249
113516,75651,4250
113517,75652,4247
113518,75653,4247
113519,75654,4247
113520,75655,4245
113521,75655,4246
113522,75656,4242
113523,75656,4243
113524,75656,4244
113525,75657,4234
113526,75657,4235
113527,75658,4233
113528,75659,4233
113529,75660,4233
113530,75661,4233
113531,75662,4232
113532,75663,4232
113533,75664,4227
113534,75664,4228
113535,75664,4229
113536,75665,4227
113537,75665,4228
113538,75665,4229
113539,75666,4227
113540,75666,4228
113541,75666,4229
113542,75667,4226
113543,75668,4226
113544,75669,4225
113545,75670,4225
113546,75671,4225
113547,75672,4225
113548,75673,4225
113549,75674,4224
113550,75675,4222
113551,75675,4223
113552,75676,4221
113553,75677,4221
113554,75678,4220
113555,75679,4217
113556,75680,4216
113557,75681,4214
113558,75681,4215
113559,75682,4212
113560,75682,4213
113561,75683,4211
113562,75684,4208
113563,75684,4209
113564,75685,4204
113565,75685,4205
113566,75685,4206
113567,75686,4204
113568,75686,4205
113569,75686,4206
113570,75687,4203
113571,75688,4202
113572,75689,4201
113573,75690,4200
113574,75690,4199
113575,75691,4200
113576,75691,4199
113577,75692,4197
113578,75692,4198
113579,75693,4194
113580,75693,4195
113581,75693,4196
113582,75694,4193
113583,75695,4192
113584,75696,4190
113585,75696,4191
113586,75697,4189
113587,75698,4187
113588,75698,4188
113589,75699,4186
113590,75700,4184
113591,75700,4185
113592,75700,4183
113593,75701,4182
113594,75702,4182
113595,75703,4182
113596,75704,4181
113597,75705,4180
113598,75706,4180
113599,75707,4178
113600,75707,4179
113601,75708,4178
113602,75708,4179
113603,75709,4178
113604,75709,4179
113605,75710,4177
113606,75711,4177
113607,75712,4176
113608,75713,4175
113609,75714,4174
113610,75715,4174
113611,75716,4174
113612,75717,4174
113613,75718,4173
113614,75719,4170
113615,75719,4171
113616,75720,4168
113617,75720,4169
113618,75721,4168
113619,75721,4169
113620,75722,4163
113621,75722,4164
113622,75723,4161
113623,75723,4162
113624,75724,4161
113625,75724,4162
113626,75725,4161
113627,75725,4162
113628,75726,4160
113629,75727,4159
113630,75728,4159
113631,75729,4153
113632,75729,4154
113633,75729,4155
113634,75730,4153
113635,75730,4154
113636,75730,4155
113637,75731,4153
113638,75731,4154
113639,75731,4155
113640,75732,4152
113641,75732,4151
113642,75733,4152
113643,75733,4151
113644,75734,4148
113645,75734,4149
113646,75734,4150
113647,75735,4146
113648,75735,4147
113649,75736,4144
113650,75736,4145
113651,75736,4143
113652,75737,4144
113653,75737,4145
113654,75737,4143
113655,75738,4142
113656,75739,4138
113657,75739,4139
113658,75740,4137
113659,75741,4136
113660,75742,4135
113661,75743,4132
113662,75743,4133
113663,75743,4134
113664,75744,4129
113665,75744,4130
113666,75744,4131
113667,75745,4128
113668,75745,4127
113669,75746,4128
113670,75746,4127
113671,75747,4126
113672,75748,4126
113673,75749,4125
113674,75750,4125
113675,75751,4124
113676,75752,4124
113677,75753,4123
113678,75754,4121
113679,75754,4122
113680,75755,4121
113681,75755,4122
113682,75756,4121
113683,75756,4122
113684,75757,4120
